Date,Close,High,Low,Open,Volume,MA7,MA21,MA50,MA200,EMA12,EMA26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Volume_MA,Volume_Ratio,Momentum,ROC,Volatility,Daily_Return,Price_Range,Price_Change,Target
2023-06-09,22.0389404296875,22.283350104452197,22.0389404296875,22.15693202776045,6100,21.84148679460798,21.06595974876767,20.052974433898925,17.270037817955018,21.50049048181393,20.925704912910128,0.5747855689038026,0.5444123736498214,63.25680548520974,21.084312534332277,22.408394469126264,19.76023059953829,14195.0,0.4297287777386404,1.5819149017333984,7.732868591143636,0.6620409673969929,0.0019156900416461564,0.24440967476469666,-0.11799159807295112,22.62636375427246
2023-06-12,22.62636375427246,22.65417499015314,22.089506111966088,22.089506111966088,8200,21.950687953404017,21.15774354480562,20.1331742477417,17.27551594257355,21.673701754499856,21.05167964189993,0.6220221125999252,0.5599343214398422,71.61798857122977,21.193537998199464,22.6484195942487,19.738656402150227,14305.0,0.5732261447046487,1.6830501556396484,8.036217133040106,0.727440798024619,0.0266538823161242,0.564668878187053,0.5368576423063729,22.553041458129883
2023-06-13,22.553041458129883,22.661761031549347,22.384482958142918,22.661761031549347,10100,22.013295309884207,21.25827625819615,20.201895294189452,17.27779989719391,21.80898478582755,21.162891628287333,0.6460931575402178,0.5771660886599174,79.56877600027057,21.30267925262451,22.823509155091163,19.78184935015786,14450.0,0.698961937716263,1.2574424743652344,5.904705828297594,0.7604149512333263,-0.0032405691404450154,0.2772780734064284,-0.1087195734194637,22.645748138427734
2023-06-14,22.645748138427734,22.746039623195777,22.3002030627064,22.586751539894763,5100,22.13850975036621,21.366634913853236,20.26695861816406,17.287491974830626,21.9377176093045,21.272732851260695,0.6649847580438042,0.5947298225366948,79.78457622775582,21.416455841064455,22.983338890166923,19.849572791961986,14270.0,0.35739313244569026,1.2852535247802734,6.016965187496691,0.7834415245512342,0.004110606565857822,0.4458365604893757,0.058996598532971234,23.100854873657227
2023-06-15,23.100854873657227,23.14299369618766,22.683675065129613,22.683675065129613,15800,22.334759303501674,21.496665318806965,20.343146781921387,17.302190222740172,22.116661803820303,21.40814929736414,0.708512506456163,0.6174863593205885,81.0532857436015,21.548858070373534,23.217126139641444,19.880590001105624,14540.0,1.0866574965612104,1.2388992309570312,5.666918601450485,0.8341340346339555,0.020096785164594344,0.4593186310580464,0.4171798085276137,22.881729125976562
2023-06-16,22.881729125976562,23.033431456860363,22.780595310382708,22.890999538198482,17300,22.549068450927734,21.612328120640345,20.42279037475586,17.318443417549133,22.234364468767417,21.517303358742836,0.7170611100245807,0.637401309461387,74.29237435605206,21.64704303741455,23.388525003855595,19.90556107097351,14180.0,1.220028208744711,0.7669391632080078,3.467992074531078,0.8707409832205217,-0.009485612064103366,0.2528361464776552,-0.0092704122219196,22.881729125976562
2023-06-20,22.881729125976562,23.067143800386994,22.730026795092762,22.81430604641632,16100,22.675486700875418,21.70583761306036,20.500124702453615,17.336563382148743,22.333959031414977,21.61837193409348,0.715587097321496,0.6530384670334088,71.80262022930283,21.74269962310791,23.53665232801753,19.94874691819829,14540.0,1.107290233837689,1.1124820709228516,5.110337845445095,0.8969763524548114,0.0,0.33711700529423183,0.06742307956024263,22.63732147216797
2023-06-21,22.63732147216797,22.864873365089707,22.367629149080688,22.864873365089707,5900,22.760969706944056,21.785300663539342,20.583729438781738,17.352795510292054,22.380630176146205,21.693849677654555,0.6867804984916503,0.6597868733250571,66.7255812884363,21.838061237335204,23.60797688027295,20.068145594397457,14330.0,0.4117236566643405,0.9102134704589844,4.18929878006493,0.8849578214688738,-0.010681345472756676,0.4972442160090189,-0.22755189292173839,23.28626823425293
2023-06-22,23.28626823425293,23.28626823425293,22.848019008983993,22.848019008983993,12300,22.855241775512695,21.90702347528367,20.684021377563475,17.374413056373598,22.519959108162624,21.81180660777295,0.7081525003896729,0.6694599987379803,67.96345102250345,21.991448879241943,23.701091868759047,20.28180588972484,14315.0,0.8592385609500524,1.904703140258789,8.90815584306221,0.8548214947585522,0.028667117833831357,0.4382492252689367,0.4382492252689367,23.163219451904297
2023-06-23,23.163219451904297,23.328407034629727,22.84801741238006,22.8901562324924,13900,22.94241006033761,22.04724747794015,20.785779724121095,17.39689024448395,22.618922237969034,21.911911262893792,0.7070109750752422,0.6769701940054328,63.67033560625542,22.136155796051025,23.71705292288975,20.5552586692123,14695.0,0.9458999659748214,1.1664180755615234,5.302671309365863,0.7904485634193619,-0.00528417783007562,0.4803896222496675,0.2730632194118954,22.866559982299805
2023-06-26,22.866559982299805,23.40425998415846,22.866559982299805,23.28626838534584,10900,22.973954609462194,22.170936947777157,20.859136123657226,17.416624159812926,22.65702035248146,21.98262598284979,0.6743943696316705,0.6764550291306803,64.4924659370069,22.25663251876831,23.655510919152327,20.857754118384292,14845.0,0.7342539575614685,0.8276195526123047,3.7552601734766786,0.6994392001920088,-0.012807350473040713,0.5377000018586564,-0.41970840304603385,23.456512451171875
2023-06-27,23.456512451171875,23.530677356709035,22.982864632360002,22.982864632360002,8600,23.024762834821427,22.313769658406574,20.94678623199463,17.440652089118956,22.78001913689537,22.091802758281055,0.6882163786143138,0.678807299027407,69.95335518717782,22.382292461395263,23.73519853765584,21.029386385134686,14965.0,0.5746742398930839,0.8301486968994141,3.668944360282637,0.6764530381302892,0.02579979101923202,0.5478127243490327,0.4736478188118731,23.699235916137695
2023-06-28,23.699235916137695,23.7666589961021,23.480110504380118,23.480110504380118,10600,23.141549519130162,22.445004054478236,21.039408798217774,17.463007073402405,22.92143710293265,22.21087188108525,0.7105652218473999,0.6851588835914056,77.39046424576799,22.502474308013916,23.875810573551924,21.12913804247591,14750.0,0.7186440677966102,1.1461944580078125,5.082216782759623,0.6866681327690037,0.010347807052352165,0.2865484917219838,0.21912541175757738,23.78351402282715
2023-06-29,23.78351402282715,23.875379036028647,23.716090941552032,23.724519027648054,18000,23.27037593296596,22.5634761991955,21.128154525756838,17.479483609199523,23.054064321377957,22.32736389158465,0.7267004297933077,0.693467192831786,74.14580607511566,22.6236252784729,24.00028357742648,21.24696697951932,15045.0,1.1964107676969093,1.137765884399414,5.0241920798753865,0.6883291494767892,0.0035561529066878705,0.15928809447661507,0.0589949951790949,24.66844367980957
2023-06-30,24.66844367980957,24.803289841850432,24.188054026602362,24.272331672258115,31400,23.560536248343332,22.720997583298455,21.230132064819337,17.510624680519104,23.30243037652128,22.500777209230943,0.8016531672903362,0.7151043877234962,78.9425133111666,22.76394968032837,24.367200735799848,21.16069862485689,16100.0,1.950310559006211,1.5675888061523438,6.78584760055752,0.8016255277357385,0.03720769168647986,0.6152358152480701,0.39611200755145504,24.415605545043945
2023-07-03,24.415605545043945,24.7358663805877,24.289187471010578,24.668443300603705,22100,23.721870149884904,22.84259995960054,21.33209270477295,17.539081463813783,23.473688094755538,22.642616345217093,0.8310717495384452,0.738297860086486,71.25977006909531,22.87899045944214,24.61112254307715,21.146858375807128,16520.0,1.337772397094431,1.5338764190673828,6.703498719972366,0.8660660418175062,-0.010249456270829405,0.4466789095771233,-0.25283775555976007,24.17119789123535
2023-07-05,24.17119789123535,24.433304456010028,24.0194955568354,24.238620972358326,13800,23.865867069789342,22.940524146670388,21.435924339294434,17.569548296928406,23.58099729421397,22.755844607885113,0.8251526863288561,0.75566882533496,68.47576968944121,22.99908800125122,24.74029983692174,21.2578761655807,13510.0,1.0214655810510733,1.289468765258789,5.6353641726967005,0.8706059178352604,-0.010010304817453353,0.4138088991746294,-0.06742308112297479,24.263904571533203
2023-07-06,24.263904571533203,24.263904571533203,23.76581482511765,23.825653752391116,15000,24.065487725394114,23.05931736174084,21.539587440490724,17.602248520851134,23.68605995226308,22.86755275334053,0.8185071989225499,0.7682365000524781,68.47576968944121,23.12592782974243,24.846466277567878,21.405389381916983,13225.0,1.1342155009451795,1.6265830993652344,7.185404427661984,0.8602692239127238,0.003835419357989922,0.4980897464155518,0.4382508191420875,23.985782623291016
2023-07-07,23.985782623291016,24.39032270758395,23.901504979577457,24.05320731025068,8600,24.14109774998256,23.166873296101887,21.6442618560791,17.62964759349823,23.73217113242122,22.950384595559083,0.7817865368621391,0.7709465074144104,60.529472774024285,23.256138706207274,24.80659881311225,21.7056785993023,13225.0,0.6502835538752363,0.6995143890380859,3.003978061238406,0.7752300534524882,-0.01146237397292127,0.48881772800649514,-0.06742468695966508,23.51382064819336
2023-07-10,23.51382064819336,23.699235319043787,23.17670525686483,23.640238719004934,88900,24.11460985456194,23.268409274873278,21.739497032165527,17.6523059797287,23.69857875023232,22.992120599457916,0.7064581507744023,0.7580488360864088,57.09420840229927,23.331989669799803,24.767190237409576,21.89678910219003,16935.0,5.249483318571007,0.3506011962890625,1.5136116851849746,0.7176002838048855,-0.019676738612621536,0.522530062178955,-0.12641807081157452,23.345264434814453
2023-07-11,23.345264434814453,23.362118999251024,23.05871594198332,23.362118999251024,18300,24.05200277056013,23.33262180146717,21.81281970977783,17.67729468822479,23.644222701706493,23.018279402076917,0.6259432996295757,0.7316277287950423,55.01277605477738,23.39730587005615,24.697259629617,22.0973521104953,17545.0,1.043032202906811,0.47870445251464844,2.0934694719502915,0.6499768797804253,-0.0071683890041007725,0.30340305726770467,-0.01685456443657074,23.758230209350586
2023-07-12,23.758230209350586,23.93437285990611,23.43796938334693,23.872006954839282,4900,23.921972274780273,23.414492743355886,21.890288887023925,17.705401711463928,23.661762318267122,23.073090572986075,0.5886717452810473,0.7030365320922434,61.69538842535083,23.45389919281006,24.71035934066341,22.19743904495671,17380.0,0.2819332566168009,0.30171775817871094,1.2862856693073197,0.6282300739266753,0.017689487976854323,0.4964034765591805,-0.11377674548869621,23.859363555908203
2023-07-13,23.859363555908203,24.011065880259356,23.765813896391187,23.88043296595854,15900,23.84250913347517,23.473207019624255,21.9691739654541,17.736584906578063,23.692162508673444,23.13133301616549,0.5608294925079527,0.6745951241753853,56.75137862339438,23.519215297698974,24.712734667628418,22.32569592776953,17670.0,0.8998302207130731,0.1601276397705078,0.6756658330130842,0.5967596849647228,0.004256771050135555,0.24525198386816882,-0.021069410050337467,23.901504516601562
2023-07-14,23.901504516601562,23.909932602308267,23.72451793174672,23.817225267027492,8300,23.80398150852748,23.537419546218146,22.05311580657959,17.767603764533998,23.724368971431616,23.188382756938537,0.5359862144930787,0.646873342238924,58.86642343256943,23.582003116607666,24.712505964657552,22.45150026855778,17830.0,0.4655075715086932,0.11799049377441406,0.4961020211780653,0.5652514240249431,0.0017662231683008844,0.1854146705615456,0.08427924957407029,24.62630271911621
2023-07-17,24.62630271911621,24.6650722356751,24.171197333903088,24.171197333903088,13400,23.85575267246791,23.631731669108074,22.15593608856201,17.801386971473693,23.86312800953694,23.294895346729476,0.5682326628074641,0.631145206352632,69.16298754276619,23.658275508880614,24.855938386192022,22.460612631569205,17710.0,0.756634669678148,-0.042140960693359375,-0.17082942580544946,0.5988314386557047,0.030324375689874117,0.49387490177201343,0.45510538521312327,24.575735092163086
2023-07-18,24.575735092163086,24.583320851483414,24.272330439237404,24.389478096840357,5000,23.940031596592494,23.701964060465496,22.264993019104004,17.836699833869933,23.9727598684025,23.389772364909742,0.5829875034927561,0.6215136657806569,63.81030114150125,23.742975807189943,24.948979013785006,22.53697260059488,17095.0,0.2924831822170225,0.16012954711914062,0.6558491732827199,0.603001603297532,-0.002053399063996375,0.3109904122460101,0.18625699532272932,24.80328941345215
2023-07-19,24.80328941345215,25.418525218073967,24.32289976854215,24.323742094886104,23300,24.124241420200892,23.793466931297665,22.347417793273927,17.880861992836,24.10053364456398,23.49447733146844,0.606056313095543,0.6184221952436342,63.674315979456935,23.83905382156372,25.06220825419506,22.61589938893238,17455.0,1.3348610713262676,0.6320915222167969,2.6150608052652524,0.6115772163156706,0.009259308844097536,1.0956254495318163,0.4795473185660448,24.415605545043945
2023-07-20,24.415605545043945,25.1151206026878,24.36672489711334,24.660015214669077,25400,24.27714729309082,23.86650866553897,22.423605918884277,17.927236471176148,24.149006244637825,23.562709050992552,0.5862971936452723,0.6119971949239618,57.28154571845164,23.92796802520752,25.036465697676995,22.819470352738044,18430.0,1.378187737384699,0.1517009735107422,0.6252125376750788,0.5542488362347378,-0.015630340877204052,0.7483957055744597,-0.24440966962513144,24.078489303588867
2023-07-21,24.078489303588867,24.638101008647105,23.978197817210095,24.638101008647105,10000,24.322898592267716,23.935135705130442,22.498951263427735,17.967922115325926,24.138157484476444,23.600914995629317,0.5372424888471272,0.5970462537085949,42.22219987024678,23.967579078674316,25.035399386767107,22.899758770581524,18315.0,0.546000546000546,0.09270668029785156,0.3865067976053039,0.5339101540463961,-0.01380740857862972,0.6599031914370102,-0.5596117050582379,24.247047424316406
2023-07-24,24.247047424316406,24.63388738646955,24.247047424316406,24.60944706373852,5500,24.37828200204032,23.980887095133465,22.571936798095702,18.00594455718994,24.15490978291336,23.648776657013546,0.5061331258998152,0.578863628146839,47.727269220343764,24.021770477294922,25.025816501888183,23.01772445270166,17895.0,0.3073484213467449,0.7332267761230469,3.118280040888987,0.5020230122966309,0.007000361135713673,0.3868399621531431,-0.36239963942211517,24.457746505737305
2023-07-25,24.457746505737305,24.584164582515427,24.44089033350207,24.44089033350207,3900,24.457745143345424,24.042531240554084,22.647113647460937,18.04490671157837,24.201500047963197,23.708700349511602,0.492799698451595,0.5616508422077902,53.89908280691191,24.101329803466797,24.961866364926642,23.24079324200695,17545.0,0.22228555143915646,1.1124820709228516,4.76534362688059,0.43026828072992274,0.008689679932311956,0.14327424901335561,0.016856172235232947,24.660015106201172
2023-07-26,24.660015106201172,24.702153928195937,24.40717735175353,24.48302851733852,6900,24.462561198643275,24.127933865501767,22.731476860046385,18.085360603332518,24.272040826153656,23.779168109266386,0.49287271688726975,0.547895217143686,55.233844026024556,24.16150493621826,25.00022626780532,23.3227836046312,17460.0,0.3951890034364261,0.9017848968505859,3.7956737050879665,0.41936066579352943,0.008270124167671034,0.2949765764424086,0.1769865888626505,24.381895065307617
2023-07-27,24.381895065307617,25.207828205674048,24.27233155449782,25.072982044287407,6100,24.43486976623535,24.171999704270135,22.81171043395996,18.129944157600402,24.28894147833119,23.823814550454625,0.4651269278765646,0.5313415592902617,55.23387186607063,24.195637893676757,25.010368327450642,23.380907459902872,17235.0,0.35393095445314765,0.5225315093994141,2.190047979171773,0.4073652168869429,-0.011278178042300468,0.9354966511762264,-0.69108697897979,24.8875675201416
2023-07-28,24.8875675201416,25.0476963227492,24.579949631983286,24.68529828987968,6100,24.446909495762416,24.228586923508416,22.902057456970216,18.176769533157348,24.381037792455867,23.902611066727733,0.47842672572813427,0.5207585925778363,67.99117725670635,24.25084056854248,25.097002901539206,23.404678235545752,16640.0,0.36658653846153844,0.9860630035400391,4.125526921768198,0.4230811664983633,0.02073966988536058,0.4677466907659138,0.20226923026192267,25.030841827392578
2023-07-31,25.030841827392578,25.030841827392578,24.862283331301825,24.9212783226857,10100,24.534800393240793,24.28798348563058,22.993618087768553,18.22584515094757,24.48100764398459,23.98618371566587,0.4948239283187199,0.515571659726013,72.22219987024678,24.26896047592163,25.166723635389697,23.371197316453564,15575.0,0.6484751203852327,0.4045391082763672,1.6427115060286455,0.4488815797340339,0.0057568626236783604,0.16855849609075335,0.10956350470687681,24.8875675201416
2023-08-01,24.8875675201416,25.0476963227492,24.810872424058612,25.013985588118686,15100,24.65038299560547,24.29841795421782,23.073008842468262,18.274659509658814,24.543555317239512,24.052952886367777,0.4906024308717356,0.5105778139551576,66.02869310891101,24.292558574676512,25.230465681896984,23.35465146745604,15225.0,0.9917898193760263,0.3118324279785156,1.2688630749358758,0.4689535536102362,-0.005723910855214731,0.23682389869058795,-0.12641806797708455,24.221763610839844
2023-08-02,24.221763610839844,24.52516826474163,24.103773626541578,24.440889015603027,12000,24.646771022251674,24.289187385922386,23.13807216644287,18.315707559585572,24.494048900870332,24.06545738447682,0.42859151639351367,0.49418055444282877,54.43299344297178,24.29508686065674,25.231888467497136,23.35828525381634,15135.0,0.7928642220019821,-0.5815258026123047,-2.3445511315806047,0.4684008034201995,-0.026752470234904235,0.4213946382000522,-0.21912540476318298,23.8677921295166
2023-08-03,23.8677921295166,24.08691753500566,23.834081394245274,24.044778714043254,24800,24.562491825648717,24.27473949250721,23.20082622528076,18.359406180381775,24.397701705277452,24.050815513739025,0.34688619153842737,0.4647216818619485,49.61684918446864,24.27528123855591,25.23140830994099,23.31915416717083,15625.0,1.5872,-0.5478134155273438,-2.243701941025759,0.47806353569253945,-0.014613778212451467,0.25283614076038674,-0.17698658452665228,21.87038230895996
2023-08-04,21.87038230895996,22.889314232851138,21.836669966394606,22.679459240612825,60100,24.163972854614258,24.160762241908483,23.233863563537597,18.389700245857238,24.008883336613223,23.889301943014647,0.11958139359857611,0.39569362420927406,25.705809638207413,24.169511222839354,25.607223852631698,22.73179859304701,18200.0,3.302197802197802,-2.2081069946289062,-9.170454868610843,0.7188563148961714,-0.08368640927145088,1.0526442664565323,-0.8090769316528643,21.196149826049805
2023-08-07,21.196149826049805,21.575405640673104,20.901173259953126,21.575405640673104,50600,23.708866391863143,24.027922584896995,23.252404937744142,18.41539267063141,23.576155104218852,23.689809193609847,-0.11365408939099453,0.29382408148922035,23.159315157141094,24.053627681732177,25.998158559651003,22.10909680381335,16285.0,3.107153822536076,-3.0508975982666016,-12.582553021309211,0.9722654389594122,-0.030828564100314537,0.6742323807199782,-0.37925581462329916,21.389991760253906
2023-08-08,21.389991760253906,21.449830687983912,20.986295607761033,21.364709110009784,16500,23.209212711879186,23.926787875947497,23.271064262390137,18.44180989742279,23.2398222820704,23.51945234669459,-0.2796300646241896,0.17913325226653837,22.74562731701255,23.955864048004152,26.220592444087057,21.691135651921247,16195.0,1.018832973139858,-3.0677547454833984,-12.543080143396546,1.1323641980414532,0.009145148330942376,0.46353508022287926,0.02528265024412235,21.061304092407227
2023-08-09,21.061304092407227,21.64282915062297,20.835436859235873,21.64282915062297,23100,22.642135892595565,23.81802785964239,23.273424072265627,18.466950297355652,22.904665637506834,23.33736729082145,-0.4327016533146164,0.056766271150307426,22.961961451630657,23.821017742156982,26.430251246926932,21.211784237387032,17105.0,1.3504823151125402,-3.5987110137939453,-14.593304173966176,1.3046167523849757,-0.015366423303511234,0.8073922913870959,-0.5815250582157425,21.002309799194336
2023-08-10,21.002309799194336,21.550122532578612,20.922245392947413,21.322569031675084,40500,22.087099075317383,23.686793554396857,23.267558288574218,18.48805374622345,22.61199550853568,23.164400069219443,-0.5524045606837618,-0.06506789521650641,24.039840247548042,23.67816505432129,26.575495179192792,20.78083492944979,18335.0,2.208890100899918,-3.3795852661132812,-13.861044258704927,1.4486650624357518,-0.0028010750404652285,0.6278771396311988,-0.3202592324807476,21.002309799194336
2023-08-11,21.002309799194336,21.10344522431581,20.725874042191005,20.783184384342018,10000,21.62717710222517,23.55074337550572,23.260394592285156,18.50707550525665,22.364351553252398,23.00424523440277,-0.6398936811503724,-0.1800330524032796,21.815527382483296,23.53320531845093,26.664172316539684,20.402238320362173,18420.0,0.5428881650380022,-3.8852577209472656,-15.611239297705218,1.5654834990443776,0.0,0.3775711821248038,0.21912541485231785,21.330997467041016
2023-08-14,21.330997467041016,21.364709811797926,20.867463979085006,20.977025884558817,17800,21.264777864728654,23.4283382779076,23.249775428771972,18.524871001243593,22.20537400152757,22.88030095533894,-0.6749269538113687,-0.27901183268489743,23.38592236556157,23.368440055847167,26.60233745317399,20.134542658520342,18640.0,0.9549356223175965,-3.6998443603515625,-14.781142343772979,1.6169486986634125,0.015650072348675215,0.49724583271292033,0.35397158248219895,20.91802978515625
2023-08-15,20.91802978515625,21.23744667965908,20.85060670669254,21.23744667965908,13000,21.128727504185267,23.251753852480935,23.225840225219727,18.543285937309264,22.00732104516275,22.734947535325407,-0.7276264901626561,-0.36873476418044915,19.252067229630185,23.185554790496827,26.54330928992132,19.827800291072332,19040.0,0.6827731092436975,-3.9695377349853516,-15.949882332906942,1.6788772497122473,-0.0193599798848062,0.38683997296654127,-0.3194168945028295,20.72418975830078
2023-08-16,20.72418975830078,21.069733255084724,20.68289326116004,20.98545400056577,6100,21.06130463736398,23.068346931820823,23.204939079284667,18.565577721595766,21.809916231799374,22.586002514805063,-0.7760862830056894,-0.4502050679454972,19.52246499048178,22.981599807739258,26.420181136503597,19.54301847897492,18180.0,0.3355335533553355,-3.4975738525390625,-14.439798475177138,1.719290664382169,-0.009266648381628162,0.38683999392468493,-0.2612642422649891,20.201658248901367
2023-08-17,20.201658248901367,20.623052884437428,20.08366826534902,20.623052884437428,30100,20.89154270717076,22.849221638270787,23.174430084228515,18.574679846763612,21.56249192673814,22.40938442103442,-0.8468924942962808,-0.5295425532156539,11.064429055390448,22.77090244293213,26.352936043797182,19.188868842067077,18415.0,1.6345370621775726,-3.6661338806152344,-15.36017181950162,1.791016800432526,-0.025213603788303507,0.5393846190884091,-0.4213946355360605,20.26065444946289
2023-08-18,20.26065444946289,20.33650400347322,19.721268233496048,19.721268233496048,17500,20.777164186750138,22.6513668241955,23.15201187133789,18.586773867607118,21.362209237926564,22.250219237955047,-0.8880100000284834,-0.6012360425782198,9.801152528380825,22.58001070022583,26.27381350039589,18.886207900055773,18790.0,0.9313464608834486,-1.6097278594970703,-7.36030964962871,1.8469014000850295,0.0029203642510253758,0.615235769977172,0.539386215966843,20.49663543701172
2023-08-21,20.49663543701172,20.538775866339375,20.15109195399001,20.412356185849422,14000,20.704924992152623,22.48080235435849,23.122008552551268,18.602483458518982,21.22904403778582,22.120324141588874,-0.8912801038030551,-0.6592448548231868,13.566448086636072,22.392490100860595,26.110667707537356,18.674312494183834,19215.0,0.7285974499089253,-0.6995143890380859,-3.30019552974848,1.8590888033383812,0.011647253949147895,0.38768391234936317,0.08427925116229673,20.808467864990234
2023-08-22,20.808467864990234,20.875890943387613,20.614625108041405,20.68204979393177,29700,20.677233287266322,22.317060470581055,23.097399101257324,18.62528090953827,21.164340011201883,22.02314960258157,-0.8588095913796856,-0.6991578021344866,19.910866690788865,22.21002616882324,25.858991215784,18.561061121862483,20505.0,1.4484272128749085,-0.5815238952636719,-2.718672834387146,1.8244825234803783,0.015213834921190328,0.26126583534620806,0.12641807105846325,21.625972747802734
2023-08-23,21.625972747802734,21.65968509052392,21.179293851704905,21.179293851704905,25000,20.719372613089426,22.182214101155598,23.07739128112793,18.658318247795105,21.235360432217398,21.993729094820175,-0.758368662602777,-0.7109999742281448,31.730774910135096,22.05832405090332,25.5262035803147,18.59044452149194,21410.0,1.1676786548341895,0.5646686553955078,2.681071660700609,1.7339397647056902,0.039287125227895014,0.48039123881901347,0.4466788960978292,20.59777069091797
2023-08-24,20.59777069091797,21.55012188100757,20.521919526243497,21.541693795211184,35600,20.673621313912527,21.988773890904017,23.038285865783692,18.686947803497315,21.137269702786718,21.890324768605197,-0.7530550658184794,-0.7194109925462117,37.683529195028186,21.86911783218384,25.21395357008337,18.52428209428431,22885.0,1.5556041074939917,-0.4045391082763672,-1.9261648463631633,1.672417868949764,-0.047544777239638125,1.0282023547640726,-0.9439231042932157,21.0107364654541
